date,open,high,low,close
1991-12-10,378.26,379.57,376.64,377.92
1991-12-11,377.9,379.42,374.78,377.7
1991-12-12,377.7,381.62,377.7,381.55
1991-12-13,381.55,385.04,381.55,384.47
1991-12-16,384.48,385.84,384.37,384.46
1991-12-17,384.46,385.05,382.6,382.74
1991-12-18,382.74,383.51,380.88,383.48
1991-12-19,383.48,383.48,380.64,382.52
1991-12-20,382.52,388.24,382.52,387.04
1991-12-23,387.05,397.44,386.96,396.82
1991-12-24,396.82,401.79,396.82,399.33
1991-12-26,399.33,404.92,399.31,404.84
1991-12-27,404.84,406.58,404.59,406.46
1991-12-30,406.49,415.14,406.49,415.14
1991-12-31,417.62,418.32,412.73,417.09
1992-01-02,417.03,417.27,411.04,417.26
1992-01-03,417.27,419.79,416.16,419.34
1992-01-06,419.31,419.44,416.92,417.96
1992-01-07,417.96,417.96,415.2,417.4
1992-01-08,417.36,420.23,415.02,418.1
1992-01-09,418.1,420.47,415.85,417.61
1992-01-10,417.62,417.62,413.31,415.1
1992-01-13,415.05,415.36,413.54,414.34
1992-01-14,414.34,420.44,414.32,420.44
1992-01-15,420.45,421.18,418.79,420.77
1992-01-16,420.77,420.85,415.37,418.21
1992-01-17,418.2,419.45,416.03,418.86
1992-01-20,418.86,418.86,415.8,416.36
1992-01-21,416.36,416.39,411.32,412.64
1992-01-22,412.65,418.13,412.49,418.13
1992-01-23,418.13,419.78,414.36,414.96
1992-01-24,414.96,417.27,414.29,415.48
1992-01-27,415.66,416.84,414.48,414.99
1992-01-28,415.38,416.41,414.54,414.96
1992-01-29,414.96,417.83,409.17,410.34
1992-01-30,410.34,412.17,409.26,411.62
1992-01-31,411.65,412.63,408.64,408.79
1992-02-03,408.79,409.95,407.45,409.53
1992-02-04,409.6,413.85,409.28,413.85
1992-02-05,413.88,416.17,413.18,413.84
1992-02-06,413.87,414.55,411.93,413.82
1992-02-07,413.82,415.29,408.04,411.09
1992-02-10,411.07,413.77,411.07,413.77
1992-02-11,413.77,414.38,412.24,413.76
1992-02-12,413.77,418.08,413.36,417.13
1992-02-13,417.13,417.77,412.07,413.69
1992-02-14,413.69,413.84,411.2,412.48
1992-02-18,412.48,413.27,406.34,407.38
1992-02-19,407.38,408.7,406.54,408.26
1992-02-20,408.26,413.9,408.26,413.9
1992-02-21,413.9,414.26,409.72,411.46
1992-02-24,411.46,412.94,410.34,412.27
1992-02-25,412.27,412.27,408.02,410.45
1992-02-26,410.48,415.35,410.48,415.35
1992-02-27,415.35,415.99,413.47,413.86
1992-02-28,413.86,416.06,411.8,412.7
1992-03-02,412.68,413.74,411.52,412.45
1992-03-03,412.45,413.78,411.88,412.85
1992-03-04,412.86,413.27,409.33,409.33
1992-03-05,409.33,409.33,405.42,406.51
1992-03-06,406.51,407.51,403.65,404.44
1992-03-09,404.45,405.64,404.25,405.21
1992-03-10,405.21,409.16,405.21,406.89
1992-03-11,406.88,407.02,402.64,404.03
1992-03-12,404.03,404.72,401.94,403.89
1992-03-13,403.92,406.69,403.92,405.84
1992-03-16,405.85,406.4,403.55,406.39
1992-03-17,406.39,409.72,406.39,409.58
1992-03-18,409.58,410.84,408.23,409.15
1992-03-19,409.15,410.57,409.12,409.8
1992-03-20,409.8,411.3,408.53,411.3
1992-03-23,411.29,411.29,408.87,409.91
1992-03-24,409.91,411.43,407.99,408.88
1992-03-25,408.88,409.87,407.52,407.52
1992-03-26,407.52,409.44,406.75,407.86
1992-03-27,407.86,407.86,402.87,403.5
1992-03-30,403.5,404.3,402.97,403
1992-03-31,403,405.21,402.22,403.69
1992-04-01,403.67,404.5,400.75,404.23
1992-04-02,404.17,404.63,399.28,400.5
1992-04-03,400.5,401.59,398.21,401.55
1992-04-06,401.54,405.93,401.54,405.59
1992-04-07,405.59,405.75,397.97,398.06
1992-04-08,396.96,398.05,392.41,394.5
1992-04-09,394.5,401.04,394.5,400.64
1992-04-10,400.59,405.12,400.59,404.29
1992-04-13,404.28,405.09,403.9,404.83
1992-04-14,406.08,413.86,406.08,412.39
1992-04-15,412.39,416.28,412.39,416.28
1992-04-16,416.28,416.28,413.4,416.05
1992-04-20,416.05,416.05,407.94,410.18
1992-04-21,410.16,411.09,408.2,410.26
1992-04-22,410.26,411.3,409.23,409.81
1992-04-23,409.81,411.6,406.86,411.6
1992-04-24,411.6,412.48,408.74,409.02
1992-04-27,409.03,409.6,407.64,408.45
1992-04-28,408.45,409.69,406.33,409.11
1992-04-29,409.11,412.31,409.11,412.02
1992-04-30,412.03,414.95,412.03,414.95
1992-05-01,414.95,415.21,409.87,412.53
1992-05-04,412.54,417.84,412.54,416.91
1992-05-05,416.91,418.53,415.77,416.84
1992-05-06,416.84,418.48,416.4,416.79
1992-05-07,416.79,416.84,415.38,415.85
1992-05-08,415.87,416.85,414.41,416.05
1992-05-11,416.05,418.75,416.05,418.49
1992-05-12,418.49,418.68,414.69,416.29
1992-05-13,416.29,417.04,415.86,416.45
1992-05-14,416.45,416.52,411.82,413.14
1992-05-15,413.14,413.14,409.85,410.09
1992-05-18,410.13,413.34,410.13,412.81
1992-05-19,412.82,416.51,412.26,416.37
1992-05-20,416.37,416.83,415.39,415.39
1992-05-21,415.4,415.41,411.57,412.6
1992-05-22,412.61,414.82,412.6,414.02
1992-05-26,414.02,414.02,410.23,411.41
1992-05-27,411.41,412.68,411.06,412.17
1992-05-28,412.17,416.77,411.81,416.74
1992-05-29,416.74,418.36,415.35,415.35
1992-06-01,415.35,417.3,412.44,417.3
1992-06-02,417.3,417.3,413.5,413.5
1992-06-03,413.5,416.54,413.08,414.59
1992-06-04,414.6,414.98,412.97,413.26
1992-06-05,413.26,413.85,410.97,413.48
1992-06-08,413.48,413.95,412.03,413.36
1992-06-09,413.4,413.56,409.3,410.06
1992-06-10,410.06,410.1,406.81,407.25
1992-06-11,407.25,409.05,406.11,409.05
1992-06-12,409.08,411.86,409.08,409.76
1992-06-15,409.76,411.68,408.13,410.29
1992-06-16,410.29,411.4,408.32,408.32
1992-06-17,408.32,408.32,401.98,402.26
1992-06-18,402.26,402.68,400.51,400.96
1992-06-19,400.96,404.23,400.96,403.67
1992-06-22,403.64,403.64,399.92,403.4
1992-06-23,403.4,405.41,403.4,404.04
1992-06-24,404.05,404.76,403.26,403.84
1992-06-25,403.83,405.53,402.01,403.12
1992-06-26,403.12,403.51,401.94,403.45
1992-06-29,403.47,408.96,403.47,408.94
1992-06-30,408.94,409.63,407.85,408.14
1992-07-01,408.2,412.88,408.2,412.88
1992-07-02,412.88,415.71,410.07,411.79
1992-07-06,411.77,413.84,410.46,413.84
1992-07-07,413.83,415.33,408.58,409.16
1992-07-08,409.15,410.28,407.2,410.28
1992-07-09,410.28,414.69,410.26,414.22
1992-07-10,414.23,415.88,413.34,414.62
1992-07-13,414.62,415.86,413.93,414.87
1992-07-14,414.86,417.69,414.33,417.68
1992-07-15,417.68,417.81,416.29,417.1
1992-07-16,417.04,417.93,414.79,417.54
1992-07-17,417.54,417.54,412.97,415.62
1992-07-20,415.62,415.62,410.72,413.75
1992-07-21,413.75,414.92,413.1,413.76
1992-07-22,413.74,413.74,409.95,410.93
1992-07-23,410.93,412.08,409.81,412.08
1992-07-24,412.07,412.07,409.93,411.6
1992-07-27,411.6,412.67,411.27,411.54
1992-07-28,411.55,417.55,411.55,417.52
1992-07-29,417.52,423.02,417.52,422.23
1992-07-30,422.2,423.94,421.57,423.92
1992-07-31,423.92,424.8,422.46,424.21
1992-08-03,424.19,425.09,422.84,425.09
1992-08-04,425.09,425.14,423.1,424.36
1992-08-05,424.35,424.35,421.92,422.19
1992-08-06,422.19,422.36,420.26,420.59
1992-08-07,420.59,423.45,418.51,418.88
1992-08-10,420.59,423.45,417.04,419.42
1992-08-11,419.45,419.72,416.53,418.9
1992-08-12,418.89,419.75,416.43,417.78
1992-08-13,417.78,419.88,416.4,417.73
1992-08-14,417.74,420.4,417.74,419.91
1992-08-17,419.89,421.89,419.44,420.74
1992-08-18,420.74,421.4,419.78,421.34
1992-08-19,421.34,421.62,418.19,418.19
1992-08-20,418.18,418.85,416.93,418.26
1992-08-21,418.27,420.34,413.58,414.85
1992-08-24,414.8,414.8,410.07,410.72
1992-08-25,410.73,411.64,408.3,411.61
1992-08-26,411.65,413.61,410.53,413.51
1992-08-27,413.51,415.83,413.51,413.53
1992-08-28,413.54,414.95,413.38,414.84
1992-08-31,414.87,415.29,413.76,414.03
1992-09-01,414.03,416.07,413.35,416.07
1992-09-02,416.06,418.28,415.31,417.98
1992-09-03,417.98,420.31,417.49,417.98
1992-09-04,417.98,418.62,416.76,417.08
1992-09-08,417.07,417.18,414.3,414.44
1992-09-09,414.44,416.44,414.44,416.36
1992-09-10,416.34,420.52,416.34,419.95
1992-09-11,419.95,420.58,419.14,419.58
1992-09-14,419.65,425.27,419.65,425.27
1992-09-15,425.22,425.22,419.54,419.77
1992-09-16,419.71,422.44,417.8,419.92
1992-09-17,419.92,421.43,419.62,419.93
1992-09-18,419.92,422.93,419.92,422.93
1992-09-21,422.66,422.66,421.18,422.14
1992-09-22,422.14,422.14,417.13,417.14
1992-09-23,417.15,417.88,416,417.44
1992-09-24,417.46,419.01,417.46,418.47
1992-09-25,418.47,418.63,412.71,414.35
1992-09-28,414.27,416.62,413,416.62
1992-09-29,416.62,417.38,415.34,416.8
1992-09-30,416.79,418.58,416.67,417.8
1992-10-01,417.8,418.67,415.46,416.29
1992-10-02,416.29,416.35,410.45,410.47
1992-10-05,410.43,410.43,396.8,407.57
1992-10-06,407.57,408.56,404.84,407.18
1992-10-07,407.17,408.6,403.91,404.25
1992-10-08,404.29,408.03,404.29,407.75
1992-10-09,407.75,407.75,402.42,402.66
1992-10-12,402.66,407.44,402.66,407.44
1992-10-13,407.44,410.64,406.83,409.3
1992-10-14,409.3,411.52,407.86,409.37
1992-10-15,409.34,411.03,407.92,409.6
1992-10-16,409.64,411.73,407.43,411.73
1992-10-19,411.7,414.98,410.66,414.98
1992-10-20,414.98,417.98,414.49,415.48
1992-10-21,415.53,416.15,414.54,415.67
1992-10-22,415.67,416.81,413.1,414.9
1992-10-23,414.9,416.23,413.68,414.1
1992-10-26,414.09,418.17,413.71,418.16
1992-10-27,418.18,419.2,416.97,418.49
1992-10-28,418.43,420.13,417.56,420.13
1992-10-29,420.15,421.16,419.83,420.86
1992-10-30,420.86,421.13,418.54,418.68
1992-11-02,418.66,422.75,418.12,422.75
1992-11-03,422.75,422.78,418.59,419.92
1992-11-04,419.91,421.07,416.63,417.11
1992-11-05,417.08,418.4,415.58,418.34
1992-11-06,418.35,418.35,417.01,417.58
1992-11-09,417.59,420.13,416.79,418.59
1992-11-10,418.59,419.71,417.99,418.62
1992-11-11,418.61,422.33,418.4,422.2
1992-11-12,422.2,423.1,421.7,422.87
1992-11-13,422.89,422.91,421.04,422.43
1992-11-16,422.44,422.44,420.35,420.68
1992-11-17,420.63,420.97,418.31,419.27
1992-11-18,419.27,423.49,419.24,422.85
1992-11-19,422.86,423.61,422.5,423.61
1992-11-20,423.61,426.98,423.61,426.65
1992-11-23,426.62,426.62,424.95,425.12
1992-11-24,425.14,429.31,424.84,427.59
1992-11-25,427.59,429.41,427.58,429.19
1992-11-27,429.17,431.93,429.17,430.16
1992-11-30,430.19,431.53,429.36,431.35
1992-12-01,431.35,431.47,429.08,430.78
1992-12-02,430.78,430.87,428.61,429.89
1992-12-03,429.98,430.99,428.8,429.91
1992-12-04,429.91,432.89,429.74,432.06
1992-12-07,432.06,435.31,432.06,435.31
1992-12-08,435.31,436.99,434.68,436.99
1992-12-09,436.99,436.99,434.03,435.65
1992-12-10,435.66,435.66,432.65,434.64
1992-12-11,434.55,434.55,433.34,433.73
1992-12-14,433.73,435.26,432.83,432.84
1992-12-15,432.82,433.66,431.92,432.57
1992-12-16,432.58,434.22,430.88,431.52
1992-12-17,431.52,435.44,431.46,435.43
1992-12-18,435.46,441.29,435.46,441.28
1992-12-21,441.26,441.26,439.65,440.7
1992-12-22,440.7,441.64,438.25,440.31
1992-12-23,440.29,441.11,439.03,439.03
1992-12-24,439.03,439.81,439.03,439.77
1992-12-28,439.77,439.77,437.26,439.15
1992-12-29,439.15,442.65,437.6,437.98
1992-12-30,437.98,439.37,437.12,438.82
1992-12-31,438.88,439.59,435.71,435.71
1993-01-04,435.7,437.32,434.48,435.38
1993-01-05,435.33,435.4,433.55,434.34
1993-01-06,434.34,435.14,432.52,434.52
1993-01-07,434.52,435.46,429.76,430.73
1993-01-08,430.72,430.72,426.88,429.05
1993-01-11,429.04,431.04,429.01,430.95
1993-01-12,430.95,431.39,428.19,431.04
1993-01-13,431.03,433.44,429.99,433.03
1993-01-14,433.08,435.96,433.08,435.94
1993-01-15,435.87,439.49,435.84,437.15
1993-01-18,437.13,437.13,435.92,436.84
1993-01-19,436.84,437.7,434.59,435.13
1993-01-20,435.14,436.23,433.37,433.37
1993-01-21,433.37,435.75,432.48,435.49
1993-01-22,435.49,437.81,435.49,436.11
1993-01-25,436.11,440.53,436.11,440.01
1993-01-26,440.05,442.66,439.54,439.95
1993-01-27,439.95,440.04,436.82,438.11
1993-01-28,438.11,439.14,437.3,438.66
1993-01-29,438.67,438.93,436.91,438.78
1993-02-01,438.79,442.52,438.79,442.52
1993-02-02,442.52,442.87,440.76,442.55
1993-02-03,442.57,447.35,442.57,447.2
1993-02-04,447.24,449.86,447.24,449.56
1993-02-05,449.56,449.56,446.95,448.93
1993-02-08,448.94,450.04,447.7,447.85
1993-02-09,448.04,448.04,444.52,445.33
1993-02-10,445.33,446.37,444.24,446.23
1993-02-11,446.21,449.36,446.21,447.66
1993-02-12,447.64,447.7,444.58,444.58
1993-02-16,444.53,444.53,433.47,433.93
1993-02-17,433.91,433.96,430.92,433.3
1993-02-18,433.3,437.79,428.25,431.9
1993-02-19,432.15,434.26,431.68,434.22
1993-02-22,434.21,436.49,433.53,435.24
1993-02-23,435.24,436.84,432.41,434.8
1993-02-24,434.76,440.86,434.69,440.86
1993-02-25,440.7,442.34,439.67,442.33
1993-02-26,442.34,443.77,440.98,443.38
1993-03-01,443.4,444.18,441.34,442.01
1993-03-02,442,447.91,441.07,447.9
1993-03-03,447.9,450,447.73,449.26
1993-03-04,449.26,449.51,446.74,447.34
1993-03-05,447.34,449.59,445.56,446.11
1993-03-08,446.11,454.71,446.11,454.71
1993-03-09,454.67,455.52,453.68,454.4
1993-03-10,454.4,456.34,452.7,456.34
1993-03-11,456.35,456.76,453.48,453.72
1993-03-12,453.72,453.72,447.05,449.83
1993-03-15,449.83,451.43,449.4,451.43
1993-03-16,451.43,452.36,451.01,451.37
1993-03-17,451.36,451.36,447.99,448.31
1993-03-18,448.31,452.39,448.31,451.89
1993-03-19,451.9,454.19,449.91,450.18
1993-03-22,450.17,450.17,446.08,448.88
1993-03-23,448.88,449.8,448.3,448.76
1993-03-24,448.76,450.9,446.1,448.07
1993-03-25,448.09,451.75,447.93,450.88
1993-03-26,450.91,452.08,447.69,447.77
1993-03-29,447.76,452.81,447.75,450.77
1993-03-30,450.77,452.06,449.63,451.97
1993-03-31,451.97,454.88,451.67,451.67
1993-04-01,451.67,452.63,449.65,449.73
1993-04-02,450.28,450.28,440.71,441.39
1993-04-05,441.42,442.43,440.53,442.29
1993-04-06,442.29,443.38,439.48,441.16
1993-04-07,441.16,442.73,440.5,442.73
1993-04-08,442.73,443.77,440.02,441.84
1993-04-12,441.84,448.37,441.84,448.37
1993-04-13,448.37,450.4,447.66,449.22
1993-04-14,449.22,450,448.02,448.66
1993-04-15,448.66,449.11,446.39,448.4
1993-04-16,448.41,449.39,447.67,448.94
1993-04-19,448.94,449.14,445.85,447.46
1993-04-20,447.46,447.46,441.81,445.1
1993-04-21,445.09,445.77,443.08,443.63
1993-04-22,443.63,445.73,439.46,439.46
1993-04-23,439.49,439.49,436.82,437.03
1993-04-26,437.03,438.16,432.3,433.54
1993-04-27,433.54,438.02,433.14,438.01
1993-04-28,438.03,438.8,436.68,438.02
1993-04-29,438,438.96,435.59,438.89
1993-04-30,438.89,442.29,438.89,440.19
1993-05-03,440.19,442.59,438.25,442.46
1993-05-04,442.46,445.19,442.45,444.05
1993-05-05,443.98,446.09,443.76,444.52
1993-05-06,444.6,444.81,442.9,443.26
1993-05-07,443.26,443.7,441.69,442.31
1993-05-10,442.34,445.42,442.05,442.79
1993-05-11,442.76,444.57,441.52,444.36
1993-05-12,444.32,445.16,442.87,444.8
1993-05-13,444.75,444.75,439.23,439.23
1993-05-14,439.22,439.82,438.1,439.56
1993-05-17,439.56,440.38,437.83,440.37
1993-05-18,440.37,441.26,437.95,440.32
1993-05-19,440.32,447.86,436.86,447.54
1993-05-20,447.57,450.59,447.36,450.59
1993-05-21,450.59,450.59,444.89,445.84
1993-05-24,445.83,448.44,445.28,448
1993-05-25,447.97,449.04,447.7,448.85
1993-05-26,448.82,453.51,448.82,453.44
1993-05-27,453.47,454.55,451.14,452.42
1993-05-28,452.41,452.41,447.67,450.21
1993-06-01,450.19,455.63,450.19,453.83
1993-06-02,453.83,454.53,452.68,453.85
1993-06-03,453.84,453.85,451.12,452.49
1993-06-04,452.43,452.43,448.92,450.06
1993-06-07,450.07,450.75,447.32,447.69
1993-06-08,447.65,447.65,444.31,444.71
1993-06-09,444.71,447.39,444.66,445.78
1993-06-10,445.78,446.22,444.09,445.38
1993-06-11,445.38,448.15,445.38,447.26
1993-06-14,447.26,448.64,447.23,447.71
1993-06-15,447.73,448.28,446.18,446.27
1993-06-16,446.31,447.43,443.61,447.43
1993-06-17,447.43,448.98,446.91,448.54
1993-06-18,448.54,448.54,443.68,443.68
1993-06-21,443.68,446.21,443.68,446.2
1993-06-22,446.25,446.29,444.94,445.93
1993-06-23,445.96,445.96,443.19,443.19
1993-06-24,443.04,447.2,442.5,446.62
1993-06-25,446.62,448.64,446.62,447.6
1993-06-28,447.6,451.9,447.6,451.85
1993-06-29,451.85,451.9,449.67,450.69
1993-06-30,450.81,451.47,450.15,450.53
1993-07-01,450.54,451.15,448.71,449
1993-07-02,449.02,449.02,445.2,445.84
1993-07-06,445.84,446.87,441.42,441.42
1993-07-07,441.4,443.63,441.4,442.83
1993-07-08,442.84,448.64,442.83,448.63
1993-07-09,448.64,448.94,446.74,448.1
1993-07-12,448.13,449.11,447.71,448.98
1993-07-13,449,450.7,448.07,448.09
1993-07-14,448.08,451.12,448.08,450.08
1993-07-15,450.09,450.12,447.26,449.22
1993-07-16,449.07,449.08,445.66,445.75
1993-07-19,445.75,446.78,444.83,446.02
1993-07-20,446.03,447.63,443.71,447.31
1993-07-21,447.28,447.5,445.84,447.18
1993-07-22,447.14,447.23,443.72,444.51
1993-07-23,444.54,447.1,444.54,447.1
1993-07-26,447.06,449.5,447.04,449.09
1993-07-27,449,449.44,446.76,448.24
1993-07-28,448.25,448.61,446.59,447.2
1993-07-29,447.19,450.77,447.19,450.24
1993-07-30,450.19,450.22,446.98,448.13
1993-08-02,448.14,450.15,448.03,450.15
1993-08-03,450.12,450.43,447.59,449.27
1993-08-04,449.27,449.72,447.93,448.54
1993-08-05,448.55,449.61,446.94,448.13
1993-08-06,448.13,449.26,447.87,448.68
1993-08-09,448.68,451.51,448.31,450.71
1993-08-10,450.71,450.71,449.1,449.46
1993-08-11,449.6,451,449.6,450.46
1993-08-12,450.47,451.63,447.53,448.96
1993-08-13,448.97,450.25,448.97,450.14
1993-08-16,450.25,453.41,450.25,452.38
1993-08-17,452.38,453.7,451.96,453.13
1993-08-18,453.21,456.99,453.21,456.04
1993-08-19,456.01,456.76,455.2,456.43
1993-08-20,456.43,456.68,454.6,456.16
1993-08-23,456.12,456.12,454.29,455.23
1993-08-24,455.23,459.77,455.04,459.77
1993-08-25,459.75,462.04,459.3,460.13
1993-08-26,460.04,462.87,458.82,461.04
1993-08-27,461.05,461.05,459.19,460.54
1993-08-30,460.54,462.58,460.28,461.9
1993-08-31,461.9,463.56,461.29,463.56
1993-09-01,463.55,463.8,461.77,463.15
1993-09-02,463.13,463.54,461.07,461.3
1993-09-03,461.3,462.05,459.91,461.34
1993-09-07,461.34,462.07,457.95,458.52
1993-09-08,458.53,458.53,453.75,456.65
1993-09-09,456.69,458.11,455.17,457.5
1993-09-10,457.49,461.86,457.49,461.72
1993-09-13,461.7,463.38,461.41,462.06
1993-09-14,461.93,461.93,458.15,459.9
1993-09-15,459.9,461.96,456.31,461.6
1993-09-16,461.54,461.54,459,459.43
1993-09-17,459.43,459.43,457.09,458.83
1993-09-20,458.84,459.91,455,455.05
1993-09-21,455.05,455.8,449.64,452.96
1993-09-22,452.94,456.92,452.94,456.2
1993-09-23,456.25,458.69,456.25,457.74
1993-09-24,457.74,458.56,456.92,457.63
1993-09-27,457.64,461.81,457.64,461.81
1993-09-28,461.84,462.08,460.91,461.53
1993-09-29,461.6,462.17,459.51,460.12
1993-09-30,460.11,460.56,458.28,458.93
1993-10-01,458.93,461.48,458.35,461.28
1993-10-04,461.18,461.8,460.02,461.34
1993-10-05,461.34,463.15,459.45,461.2
1993-10-06,461.24,462.6,460.26,460.74
1993-10-07,460.74,461.13,459.08,459.18
1993-10-08,459.19,460.99,456.4,460.3
1993-10-11,460.31,461.87,460.31,460.88
1993-10-12,460.95,462.47,460.73,461.12
1993-10-13,461.12,461.98,460.76,461.49
1993-10-14,461.55,466.83,461.55,466.83
1993-10-15,466.9,471.1,466.9,469.5
1993-10-18,469.5,470.04,468.02,468.42
1993-10-19,468.21,468.62,464.8,466.21
1993-10-20,466.21,466.87,464.54,466.07
1993-10-21,466.06,466.64,464.38,465.36
1993-10-22,465.36,467.82,463.27,463.27
1993-10-25,463.27,464.49,462.05,464.2
1993-10-26,464.2,464.32,462.65,464.3
1993-10-27,464.3,464.61,463.36,464.61
1993-10-28,464.52,468.76,464.52,467.73
1993-10-29,467.73,468.2,467.37,467.83
1993-11-01,467.83,469.11,467.33,469.1
1993-11-02,468.97,468.97,466.2,468.44
1993-11-03,468.44,468.61,460.95,463.02
1993-11-04,463.03,463.16,457.26,457.49
1993-11-05,457.47,459.63,454.36,459.57
1993-11-08,459.57,461.54,458.78,460.21
1993-11-09,460.21,463.42,460.21,460.33
1993-11-10,460.55,463.72,459.57,463.72
1993-11-11,463.72,464.96,462.49,462.66
1993-11-12,462.64,465.84,462.64,465.39
1993-11-15,465.39,466.13,463.05,463.75
1993-11-16,463.75,466.73,462.97,466.73
1993-11-17,466.74,467.24,462.73,464.81
1993-11-18,464.83,464.88,461.73,463.62
1993-11-19,463.56,463.56,460.03,462.6
1993-11-22,462.6,462.6,457.08,459.13
1993-11-23,459.13,461.77,458.47,461.03
1993-11-24,461.03,462.9,461.03,462.36
1993-11-26,462.39,463.63,462.39,463.06
1993-11-29,463.06,464.83,461.83,461.9
1993-11-30,461.9,463.62,460.45,461.79
1993-12-01,461.93,464.47,461.63,461.89
1993-12-02,461.89,463.22,461.45,463.11
1993-12-03,463.13,464.89,462.67,464.89
1993-12-06,464.89,466.89,464.4,466.43
1993-12-07,466.43,466.77,465.44,466.77
1993-12-08,466.73,466.73,465.42,466.29
1993-12-09,466.29,466.54,463.87,464.18
1993-12-10,464.18,464.86,462.66,463.93
1993-12-13,463.93,465.71,462.71,465.71
1993-12-14,465.73,466.12,462.46,463.06
1993-12-15,463.07,463.69,461.84,461.84
1993-12-16,461.86,463.98,461.86,463.34
1993-12-17,463.34,466.38,463.34,466.38
1993-12-20,466.38,466.89,465.53,465.85
1993-12-21,465.84,465.92,464.03,465.3
1993-12-22,465.08,467.38,465.08,467.32
1993-12-23,467.3,468.97,467.3,467.38
1993-12-27,467.4,470.55,467.35,470.54
1993-12-28,471.03,471.05,469.43,470.94
1993-12-29,470.91,471.29,469.87,470.58
1993-12-30,470.58,470.58,468.09,468.64
1993-12-31,468.66,470.75,466.45,466.45
1994-01-03,466.45,466.94,464.36,465.43
1994-01-04,465.44,466.89,464.44,466.89
1994-01-05,466.89,467.82,465.92,467.55
1994-01-06,467.55,469,467.02,467.12
1994-01-07,467.09,470.26,467.09,469.9
1994-01-10,469.9,475.27,469.55,475.27
1994-01-11,475.27,475.28,473.27,474.13
1994-01-12,474.13,475.06,472.14,474.17
1994-01-13,474.17,474.17,471.8,472.47
1994-01-14,472.5,475.32,472.5,474.91
1994-01-17,474.91,474.91,472.84,473.3
1994-01-18,473.3,475.19,473.29,474.25
1994-01-19,474.25,474.7,472.21,474.3
1994-01-20,474.3,475,473.42,474.98
1994-01-21,475.07,475.56,473.72,474.73
1994-01-24,474.72,475.2,471.49,471.97
1994-01-25,471.97,472.56,470.27,470.92
1994-01-26,470.92,473.44,470.72,473.2
1994-01-27,473.2,477.52,473.2,477.05
1994-01-28,477.05,479.75,477.05,478.7
1994-01-31,478.7,482.85,478.7,481.61
1994-02-01,481.6,481.64,479.18,479.62
1994-02-02,479.62,482.23,479.57,482
1994-02-03,481.96,481.96,478.71,480.7
1994-02-04,480.68,481.02,469.28,469.81
1994-02-07,469.81,472.09,467.57,471.76
1994-02-08,471.74,472.33,469.5,471.06
1994-02-09,471.09,473.41,471.09,472.77
1994-02-10,472.81,473.13,468.91,468.93
1994-02-11,468.91,471.13,466.89,470.02
1994-02-14,470.18,471.99,469.05,470.23
1994-02-15,470.23,473.41,470.23,472.52
1994-02-16,472.53,474.16,471.94,472.79
1994-02-17,472.81,475.13,468.26,470.34
1994-02-18,470.29,471.09,466.09,467.68
1994-02-22,467.69,471.65,467.58,471.46
1994-02-23,471.48,472.41,469.47,470.69
1994-02-24,470.65,470.65,464.26,464.26
